山东电信,#genre#
CCTV6,http://222.173.9.78:80/00/SNM/CHANNEL00000006/index.m3u8?icpid=88888892&from=12&hms_devid=764
CCTV6,http://222.173.9.78:80/2/00/CHANNEL00000006/1660800/1.m3u8
CCTV6,http://222.173.9.78:80/2/00/CHANNEL00000006/2540800/1.m3u8
CCTV7,http://222.173.9.78:80/00/SNM/CHANNEL00000007/index.m3u8?icpid=88888892&from=12&hms_devid=764
CCTV7,http://222.173.9.78:80/2/00/CHANNEL00000007/1660800/1.m3u8
CCTV7,http://222.173.9.78:80/2/00/CHANNEL00000007/2540800/1.m3u8
CCTV8,http://222.173.9.78:80/00/SNM/CHANNEL00000008/index.m3u8?icpid=88888892&from=12&hms_devid=764
CCTV8,http://222.173.9.78:80/2/00/CHANNEL00000008/1660800/1.m3u8
CCTV8,http://222.173.9.78:80/2/00/CHANNEL00000008/2540800/1.m3u8
CCTV9,http://222.173.9.79:80/00/SNM/CHANNEL10000009/index.m3u8?icpid=88888892&from=12&hms_devid=744
CCTV9,http://222.173.9.79:80/2/00/CHANNEL10000009/1660800/1.m3u8
CCTV9,http://222.173.9.79:80/2/00/CHANNEL10000009/2540800/1.m3u8
CCTV10,http://222.173.9.80:80/00/SNM/CHANNEL00000010/index.m3u8?icpid=88888892&from=12&hms_devid=744
CCTV10,http://222.173.9.80:80/2/00/CHANNEL00000010/1660800/1.m3u8
CCTV10,http://222.173.9.80:80/2/00/CHANNEL00000010/2540800/1.m3u8
CCTV11,http://222.173.9.81:80/00/SNM/CHANNEL00000011/index.m3u8?icpid=88888892&from=12&hms_devid=784
CCTV11,http://222.173.9.81:80/2/00/CHANNEL00000011/1660800/1.m3u8
CCTV11,http://222.173.9.81:80/2/00/CHANNEL00000011/2540800/1.m3u8
CCTV12,http://222.173.9.82:80/00/SNM/CHANNEL00000012/index.m3u8?icpid=88888892&from=12&hms_devid=784
CCTV12,http://222.173.9.82:80/2/00/CHANNEL00000012/1660800/1.m3u8
CCTV12,http://222.173.9.82:80/2/00/CHANNEL00000012/2540800/1.m3u8
CCTV13,http://222.173.9.79:80/00/SNM/CHANNEL00000013/index.m3u8?icpid=88888892&from=12&hms_devid=744
CCTV13,http://222.173.9.79:80/2/00/CHANNEL00000013/1660800/1.m3u8
CCTV13,http://222.173.9.79:80/2/00/CHANNEL00000013/2540800/1.m3u8
CCTV新闻,http://222.173.9.81:80/00/SNM/CHANNEL00000009/index.m3u8?icpid=88888892&from=12&hms_devid=784
CCTV新闻,http://222.173.9.81:80/2/00/CHANNEL00000009/1660800/1.m3u8
CCTV新闻,http://222.173.9.81:80/2/00/CHANNEL00000009/2540800/1.m3u8
CCTV14,http://222.173.9.81:80/00/SNM/CHANNEL00000014/index.m3u8?icpid=88888892&from=12&hms_devid=784
CCTV14,http://222.173.9.81:80/2/00/CHANNEL00000014/1660800/1.m3u8
CCTV14,http://222.173.9.81:80/2/00/CHANNEL00000014/2540800/1.m3u8
CCTV15,http://222.173.9.81:80/00/SNM/CHANNEL00000015/index.m3u8?icpid=88888892&from=12&hms_devid=784
CCTV15,http://222.173.9.81:80/2/00/CHANNEL00000015/1660800/1.m3u8
CCTV15,http://222.173.9.81:80/2/00/CHANNEL00000015/2540800/1.m3u8
山东卫视,http://222.173.9.81:80/00/SNM/CHANNEL00000301/index.m3u8?icpid=88888892&from=12&hms_devid=784
山东卫视,http://222.173.9.81:80/2/00/CHANNEL00000301/3090800/1.m3u8
山东卫视,http://222.173.9.81:80/2/00/CHANNEL00000301/5840800/1.m3u8
山东卫视,http://222.173.9.79:80/00/SNM/CHANNEL00000051/index.m3u8?icpid=88888892&from=12&hms_devid=744
山东卫视,http://222.173.9.79:80/2/00/CHANNEL00000051/1660800/1.m3u8
山东卫视,http://222.173.9.79:80/2/00/CHANNEL00000051/2540800/1.m3u8
山东齐鲁,http://222.173.9.78:80/00/SNM/CHANNEL00000052/index.m3u8?icpid=88888892&from=12&hms_devid=764
山东齐鲁,http://222.173.9.78:80/00/SNM/CHANNEL00000052/index.m3u8
山东齐鲁,http://222.173.9.78:80/2/00/CHANNEL00000052/1660800/1.m3u8
山东齐鲁,http://222.173.9.78:80/2/00/CHANNEL00000052/2540800/1.m3u8
山东影视,http://222.173.9.81:80/00/SNM/CHANNEL00000056/index.m3u8?icpid=88888892&from=12&hms_devid=784
山东影视,http://222.173.9.81:80/2/00/CHANNEL00000056/1660800/1.m3u8
山东影视,http://222.173.9.81:80/2/00/CHANNEL00000056/2540800/1.m3u8
山东生活,http://222.173.9.82:80/00/SNM/CHANNEL00000055/index.m3u8?icpid=88888892&from=12&hms_devid=784
山东生活,http://222.173.9.82:80/2/00/CHANNEL00000055/1660800/1.m3u8
山东生活,http://222.173.9.82:80/2/00/CHANNEL00000055/2540800/1.m3u8
山东综艺,http://222.173.9.78:80/00/SNM/CHANNEL00000054/index.m3u8?icpid=88888892&from=12&hms_devid=764
山东综艺,http://222.173.9.78:80/2/00/CHANNEL00000054/1660800/1.m3u8
山东综艺,http://222.173.9.78:80/2/00/CHANNEL00000054/2540800/1.m3u8
山东体育,http://222.173.9.80:80/00/SNM/CHANNEL00000057/index.m3u8?icpid=88888892&from=12&hms_devid=744
山东体育,http://222.173.9.80:80/2/00/CHANNEL00000057/1660800/1.m3u8
山东体育,http://222.173.9.80:80/2/00/CHANNEL00000057/2540800/1.m3u8
山东公共,http://222.173.9.81:80/00/SNM/CHANNEL00000053/index.m3u8?icpid=88888892&from=12&hms_devid=784
山东公共,http://222.173.9.81:80/2/00/CHANNEL00000053/1660800/1.m3u8
山东公共,http://222.173.9.81:80/2/00/CHANNEL00000053/2540800/1.m3u8
山东农科,http://222.173.9.81:80/00/SNM/CHANNEL00000058/index.m3u8?icpid=88888892&from=12&hms_devid=784
山东农科,http://222.173.9.81:80/2/00/CHANNEL00000058/1660800/1.m3u8
山东农科,http://222.173.9.81:80/2/00/CHANNEL00000058/2540800/1.m3u8
山东少儿,http://222.173.9.81:80/00/SNM/CHANNEL00000059/index.m3u8?icpid=88888892&from=12&hms_devid=784
山东少儿,http://222.173.9.81:80/2/00/CHANNEL00000059/1660800/1.m3u8
山东少儿,http://222.173.9.81:80/2/00/CHANNEL00000059/2540800/1.m3u8
山东国际,http://222.173.9.81:80/00/SNM/CHANNEL00000060/index.m3u8?icpid=88888892&from=12&hms_devid=784
山东国际,http://222.173.9.81:80/2/00/CHANNEL00000060/1660800/1.m3u8
山东国际,http://222.173.9.81:80/2/00/CHANNEL00000060/2540800/1.m3u8
湖南卫视,http://222.173.9.77:80/00/SNM/CHANNEL00000017/index.m3u8?icpid=88888892&from=12&hms_devid=764
湖南卫视,http://222.173.9.77:80/2/00/CHANNEL00000017/1660800/1.m3u8
湖南卫视,http://222.173.9.77:80/2/00/CHANNEL00000017/2540800/1.m3u8
浙江卫视,http://222.173.9.79:80/00/SNM/CHANNEL00000305/index.m3u8?icpid=88888892&from=12&hms_devid=744
浙江卫视,http://222.173.9.79:80/2/00/CHANNEL00000305/3090800/1.m3u8
浙江卫视,http://222.173.9.79:80/2/00/CHANNEL00000305/5840800/1.m3u8
浙江卫视,http://222.173.9.81:80/00/SNM/CHANNEL00000016/index.m3u8?icpid=88888892&from=12&hms_devid=784
浙江卫视,http://222.173.9.81:80/2/00/CHANNEL00000016/1660800/1.m3u8
浙江卫视,http://222.173.9.81:80/2/00/CHANNEL00000016/2540800/1.m3u8
江苏卫视,http://222.173.9.77:80/00/SNM/CHANNEL00000304/index.m3u8?icpid=88888892&from=12&hms_devid=764
江苏卫视,http://222.173.9.77:80/2/00/CHANNEL00000304/3090800/1.m3u8
江苏卫视,http://222.173.9.77:80/2/00/CHANNEL00000304/5840800/1.m3u8
江苏卫视,http://222.173.9.79:80/00/SNM/CHANNEL00000018/index.m3u8?icpid=88888892&from=12&hms_devid=744
江苏卫视,http://222.173.9.79:80/2/00/CHANNEL00000018/1660800/1.m3u8
江苏卫视,http://222.173.9.79:80/2/00/CHANNEL00000018/2540800/1.m3u8
安徽卫视,http://222.173.9.77:80/00/SNM/CHANNEL00000020/index.m3u8?icpid=88888892&from=12&hms_devid=764
安徽卫视,http://222.173.9.77:80/2/00/CHANNEL00000020/1660800/1.m3u8
安徽卫视,http://222.173.9.77:80/2/00/CHANNEL00000020/2540800/1.m3u8
北京卫视,http://222.173.9.77:80/00/SNM/CHANNEL00000302/index.m3u8?icpid=88888892&from=12&hms_devid=764
北京卫视,http://222.173.9.77:80/2/00/CHANNEL00000302/3090800/1.m3u8
北京卫视,http://222.173.9.77:80/2/00/CHANNEL00000302/5840800/1.m3u8
北京卫视,http://222.173.9.78:80/00/SNM/CHANNEL00000019/index.m3u8?icpid=88888892&from=12&hms_devid=764
北京卫视,http://222.173.9.78:80/2/00/CHANNEL00000019/1660800/1.m3u8
北京卫视,http://222.173.9.78:80/2/00/CHANNEL00000019/2540800/1.m3u8
东方卫视,http://222.173.9.82:80/00/SNM/CHANNEL00000022/index.m3u8?icpid=88888892&from=12&hms_devid=784
东方卫视,http://222.173.9.82:80/2/00/CHANNEL00000022/1660800/1.m3u8
东方卫视,http://222.173.9.82:80/2/00/CHANNEL00000022/2540800/1.m3u8
深圳卫视,http://222.173.9.81:80/00/SNM/CHANNEL00000308/index.m3u8?icpid=88888892&from=12&hms_devid=784
深圳卫视,http://222.173.9.81:80/2/00/CHANNEL00000308/3090800/1.m3u8
深圳卫视,http://222.173.9.81:80/2/00/CHANNEL00000308/5840800/1.m3u8
深圳卫视,http://222.173.9.80:80/00/SNM/CHANNEL00000024/index.m3u8?icpid=88888892&from=12&hms_devid=744
深圳卫视,http://222.173.9.80:80/2/00/CHANNEL00000024/1660800/1.m3u8
深圳卫视,http://222.173.9.80:80/2/00/CHANNEL00000024/2540800/1.m3u8
天津卫视,http://222.173.9.80:80/00/SNM/CHANNEL00000021/index.m3u8?icpid=88888892&from=12&hms_devid=744
天津卫视,http://222.173.9.80:80/2/00/CHANNEL00000021/1660800/1.m3u8
天津卫视,http://222.173.9.80:80/2/00/CHANNEL00000021/2540800/1.m3u8
旅游卫视,http://222.173.9.82:80/00/SNM/CHANNEL00000030/index.m3u8?icpid=88888892&from=12&hms_devid=784
旅游卫视,http://222.173.9.82:80/2/00/CHANNEL00000030/1660800/1.m3u8
旅游卫视,http://222.173.9.82:80/2/00/CHANNEL00000030/2540800/1.m3u8
辽宁卫视,http://222.173.9.80:80/00/SNM/CHANNEL00000026/index.m3u8?icpid=88888892&from=12&hms_devid=744
辽宁卫视,http://222.173.9.80:80/2/00/CHANNEL00000026/1660800/1.m3u8
辽宁卫视,http://222.173.9.80:80/2/00/CHANNEL00000026/2540800/1.m3u8
黑龙江卫视,http://222.173.9.79:80/00/SNM/CHANNEL00000306/index.m3u8?icpid=88888892&from=12&hms_devid=744
黑龙江卫视,http://222.173.9.79:80/2/00/CHANNEL00000306/3090800/1.m3u8
黑龙江卫视,http://222.173.9.79:80/2/00/CHANNEL00000306/5840800/1.m3u8
黑龙江卫视,http://222.173.9.82:80/00/SNM/CHANNEL00000027/index.m3u8?icpid=88888892&from=12&hms_devid=784
黑龙江卫视,http://222.173.9.82:80/2/00/CHANNEL00000027/1660800/1.m3u8
黑龙江卫视,http://222.173.9.82:80/2/00/CHANNEL00000027/2540800/1.m3u8
重庆卫视,http://222.173.9.81:80/00/SNM/CHANNEL00000023/index.m3u8?icpid=88888892&from=12&hms_devid=784
重庆卫视,http://222.173.9.81:80/2/00/CHANNEL00000023/1660800/1.m3u8
重庆卫视,http://222.173.9.81:80/2/00/CHANNEL00000023/2540800/1.m3u8
广东卫视,http://222.173.9.78:80/00/SNM/CHANNEL00000307/index.m3u8?icpid=88888892&from=12&hms_devid=764
广东卫视,http://222.173.9.78:80/2/00/CHANNEL00000307/3090800/1.m3u8
广东卫视,http://222.173.9.78:80/2/00/CHANNEL00000307/5840800/1.m3u8
广东卫视,http://222.173.9.77:80/00/SNM/CHANNEL00000025/index.m3u8?icpid=88888892&from=12&hms_devid=764
广东卫视,http://222.173.9.77:80/2/00/CHANNEL00000025/1660800/1.m3u8
广东卫视,http://222.173.9.77:80/2/00/CHANNEL00000025/2540800/1.m3u8
广西卫视,http://222.173.9.82:80/00/SNM/CHANNEL00000038/index.m3u8?icpid=88888892&from=12&hms_devid=784
广西卫视,http://222.173.9.82:80/2/00/CHANNEL00000038/1660800/1.m3u8
广西卫视,http://222.173.9.82:80/2/00/CHANNEL00000038/2540800/1.m3u8
东南卫视,http://222.173.9.80:80/00/SNM/CHANNEL00000028/index.m3u8?icpid=88888892&from=12&hms_devid=744
东南卫视,http://222.173.9.80:80/2/00/CHANNEL00000028/1660800/1.m3u8
东南卫视,http://222.173.9.80:80/2/00/CHANNEL00000028/2540800/1.m3u8
云南卫视,http://222.173.9.81:80/00/SNM/CHANNEL00000039/index.m3u8?icpid=88888892&from=12&hms_devid=784
云南卫视,http://222.173.9.81:80/2/00/CHANNEL00000039/1660800/1.m3u8
云南卫视,http://222.173.9.81:80/2/00/CHANNEL00000039/2540800/1.m3u8
河北卫视,http://222.173.9.78:80/00/SNM/CHANNEL00000034/index.m3u8?icpid=88888892&from=12&hms_devid=764
河北卫视,http://222.173.9.78:80/2/00/CHANNEL00000034/1660800/1.m3u8
河北卫视,http://222.173.9.78:80/2/00/CHANNEL00000034/2540800/1.m3u8
河南卫视,http://222.173.9.77:80/00/SNM/CHANNEL00000037/index.m3u8?icpid=88888892&from=12&hms_devid=764
河南卫视,http://222.173.9.77:80/2/00/CHANNEL00000037/1660800/1.m3u8
河南卫视,http://222.173.9.77:80/2/00/CHANNEL00000037/2540800/1.m3u8
湖北卫视,http://222.173.9.82:80/00/SNM/CHANNEL00000031/index.m3u8?icpid=88888892&from=12&hms_devid=784
湖北卫视,http://222.173.9.82:80/2/00/CHANNEL00000031/1660800/1.m3u8
湖北卫视,http://222.173.9.82:80/2/00/CHANNEL00000031/2540800/1.m3u8
吉林卫视,http://222.173.9.78:80/00/SNM/CHANNEL00000036/index.m3u8?icpid=88888892&from=12&hms_devid=764
吉林卫视,http://222.173.9.78:80/2/00/CHANNEL00000036/1660800/1.m3u8
吉林卫视,http://222.173.9.78:80/2/00/CHANNEL00000036/2540800/1.m3u8
江西卫视,http://222.173.9.79:80/00/SNM/CHANNEL00000035/index.m3u8?icpid=88888892&from=12&hms_devid=744
江西卫视,http://222.173.9.79:80/2/00/CHANNEL00000035/1660800/1.m3u8
江西卫视,http://222.173.9.79:80/2/00/CHANNEL00000035/2540800/1.m3u8
山西卫视,http://222.173.9.82:80/00/SNM/CHANNEL00000032/index.m3u8?icpid=88888892&from=12&hms_devid=784
山西卫视,http://222.173.9.82:80/2/00/CHANNEL00000032/1660800/1.m3u8
山西卫视,http://222.173.9.82:80/2/00/CHANNEL00000032/2540800/1.m3u8
陕西卫视,http://222.173.9.79:80/00/SNM/CHANNEL00000029/index.m3u8?icpid=88888892&from=12&hms_devid=744
陕西卫视,http://222.173.9.79:80/2/00/CHANNEL00000029/1660800/1.m3u8
陕西卫视,http://222.173.9.79:80/2/00/CHANNEL00000029/2540800/1.m3u8
四川卫视,http://222.173.9.79:80/00/SNM/CHANNEL00000033/index.m3u8?icpid=88888892&from=12&hms_devid=744
四川卫视,http://222.173.9.79:80/2/00/CHANNEL00000033/1660800/1.m3u8
四川卫视,http://222.173.9.79:80/2/00/CHANNEL00000033/2540800/1.m3u8
贵州卫视,http://222.173.9.79:80/00/SNM/CHANNEL00000041/index.m3u8?icpid=88888892&from=12&hms_devid=744
贵州卫视,http://222.173.9.79:80/2/00/CHANNEL00000041/1660800/1.m3u8
贵州卫视,http://222.173.9.79:80/2/00/CHANNEL00000041/2540800/1.m3u8
甘肃卫视,http://222.173.9.78:80/00/SNM/CHANNEL00000046/index.m3u8?icpid=88888892&from=12&hms_devid=764
甘肃卫视,http://222.173.9.78:80/2/00/CHANNEL00000046/1660800/1.m3u8
甘肃卫视,http://222.173.9.78:80/2/00/CHANNEL00000046/2540800/1.m3u8
宁夏卫视,http://222.173.9.78:80/00/SNM/CHANNEL00000043/index.m3u8?icpid=88888892&from=12&hms_devid=764
宁夏卫视,http://222.173.9.78:80/2/00/CHANNEL00000043/1660800/1.m3u8
宁夏卫视,http://222.173.9.78:80/2/00/CHANNEL00000043/2540800/1.m3u8
青海卫视,http://222.173.9.78:80/00/SNM/CHANNEL00000042/index.m3u8?icpid=88888892&from=12&hms_devid=764
青海卫视,http://22.173.9.78:80/2/00/CHANNEL00000042/1660800/1.m3u8
青海卫视,http://22.173.9.78:80/2/00/CHANNEL00000042/2540800/1.m3u8
西藏卫视,http://222.173.9.77:80/00/SNM/CHANNEL00000045/index.m3u8?icpid=88888892&from=12&hms_devid=764
西藏卫视,http://222.173.9.77:80/2/00/CHANNEL00000045/1660800/1.m3u8
西藏卫视,http://222.173.9.77:80/2/00/CHANNEL00000045/2540800/1.m3u8
新疆卫视,http://222.173.9.81:80/00/SNM/CHANNEL00000044/index.m3u8?icpid=88888892&from=12&hms_devid=784
新疆卫视,http://222.173.9.81:80/2/00/CHANNEL00000044/1660800/1.m3u8
新疆卫视,http://222.173.9.81:80/2/00/CHANNEL00000044/2540800/1.m3u8
内蒙古卫视,http://222.173.9.77:80/00/SNM/CHANNEL00000040/index.m3u8?icpid=88888892&from=12&hms_devid=764
内蒙古卫视,http://222.173.9.77:80/2/00/CHANNEL00000040/1660800/1.m3u8
内蒙古卫视,http://222.173.9.77:80/2/00/CHANNEL00000040/2540800/1.m3u8
金鹰卡通,http://222.173.9.78:80/00/SNM/CHANNEL00000047/index.m3u8?icpid=88888892&from=12&hms_devid=764
金鹰卡通,http://222.173.9.78:80/2/00/CHANNEL00000047/1660800/1.m3u8
金鹰卡通,http://222.173.9.78:80/2/00/CHANNEL00000047/2540800/1.m3u8
北京少儿,http://222.173.9.79:80/00/SNM/CHANNEL00000048/index.m3u8?icpid=88888892&from=12&hms_devid=744
北京少儿,http://222.173.9.79:80/2/00/CHANNEL00000048/1660800/1.m3u8
北京少儿,http://222.173.9.79:80/2/00/CHANNEL00000048/2540800/1.m3u8
优漫卡通,http://222.173.9.79:80/00/SNM/CHANNEL00000049/index.m3u8?icpid=88888892&from=12&hms_devid=744
优漫卡通,http://222.173.9.79:80/2/00/CHANNEL00000049/1660800/1.m3u8
优漫卡通,http://222.173.9.79:80/2/00/CHANNEL00000049/2540800/1.m3u8
炫动卡通,http://222.173.9.77:80/00/SNM/CHANNEL00000050/index.m3u8?icpid=88888892&from=12&hms_devid=764
炫动卡通,http://222.173.9.77:80/2/00/CHANNEL00000050/1660800/1.m3u8
炫动卡通,http://222.173.9.77:80/2/00/CHANNEL00000050/2540800/1.m3u8
淄博新闻,http://222.173.9.78:80/00/SNM/CHANNEL00000292/index.m3u8?icpid=88888892&from=12&hms_devid=764
淄博新闻,http://222.173.9.78:80/2/00/CHANNEL00000292/1660800/1.m3u8
淄博新闻,http://222.173.9.78:80/2/00/CHANNEL00000292/2540800/1.m3u8
淄博都市,http://222.173.9.77:80/00/SNM/CHANNEL00000293/index.m3u8?icpid=88888892&from=12&hms_devid=764
淄博都市,http://222.173.9.77:80/2/00/CHANNEL00000293/1660800/1.m3u8
淄博都市,http://222.173.9.77:80/2/00/CHANNEL00000293/2540800/1.m3u8
海看大片,http://222.173.9.82:80/00/SNM/CHANNEL00000404/index.m3u8?icpid=88888892&from=12&hms_devid=784
海看大片,http://222.173.9.82:80/2/00/CHANNEL00000404/2540800/1.m3u8
海看大片,http://222.173.9.82:80/2/00/CHANNEL00000404/1660800/1.m3u8


湖北广电,#genre#
CCTV-1HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000195.m3u8
CCTV-2HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000196.m3u8
CCTV-3HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000197.m3u8
CCTV-4,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000202.m3u8
CCTV-5HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000198.m3u8
CCTV-5+HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000201.m3u8
CCTV-6HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000199.m3u8
CCTV-9HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000143.m3u8
CCTV-10HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000170.m3u8
CCTV-11,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000206.m3u8
CCTV-12HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000171.m3u8
CCTV-13,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000020.m3u8
CCTV-14HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000172.m3u8
CCTV-15,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000208.m3u8
CCTV-17HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000169.m3u8
北京卫视HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000149.m3u8
东方卫视HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000150.m3u8
江苏卫视HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000152.m3u8
湖南卫视HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000153.m3u8
深圳卫视HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000155.m3u8
辽宁卫视HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000159.m3u8
贵州卫视HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000165.m3u8
安徽卫视HD,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&=&programid=4200000167.m3u8
